author_id,entities,created_at,public_metrics,source,edit_history_tweet_ids,text,id,location,public_metrics_user,created_at_user,id_user,verified,username,name,description,type_1,id_1,type_2,id_2,is_retweet,cashtags,mentions,urls,hashtags,retweet_count,reply_count,like_count,quote_count,followers_count,following_count,tweet_count,listed_count,fulltext,parsed,joy,anger,fear,sadness,best_result,hold_out,validation,label
1895353393,"{'mentions': [{'start': 0, 'end': 12, 'username': 'PanettiSara', 'id': '1407353422366580738'}], 'hashtags': [{'start': 68, 'end': 77, 'tag': 'portuali'}, {'start': 81, 'end': 89, 'tag': 'Trieste'}]}",2021-10-13T13:57:11.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter Web App,['1448286699436625928'],"@PanettiSara Se non succede dobbiamo ringraziare prima di tutti,  i #portuali di #Trieste",1448286699436625928,,"{'followers_count': 1614, 'following_count': 915, 'tweet_count': 40055, 'listed_count': 23}",2013-09-22T22:42:57.000Z,1895353393,False,Max_Tacconi,Stop pass,No obbligo vaccinale,replied_to,1.4482861572808417e+18,,,False,0,1,0,2,0,1,2,0,1614,915,40055,23,"@PanettiSara Se non succede dobbiamo ringraziare prima di tutti,  i #portuali di #Trieste","utente Se non succede dobbiamo ringraziare prima di tutti, i portuali di Trieste",0.000480933,0.028444262,0.0004751106,0.9705997,sadness,False,True,TO_READ
317671787,"{'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/qQ2JeKAa9j', 'expanded_url': 'https://www.informazione.it/a/B047B8E7-5D10-4A58-8575-6A64776E111F/Trieste-la-protesta-no-green-pass-al-Porto-non-solo-portuali-ecco-chi-sono-i-manifestanti', 'display_url': 'informazione.it/a/B047B8E7-5D1…', 'status': 200, 'unwound_url': 'https://www.informazione.it/a/B047B8E7-5D10-4A58-8575-6A64776E111F/Trieste-la-protesta-no-green-pass-al-Porto-non-solo-portuali-ecco-chi-sono-i-manifestanti'}]}",2021-10-16T09:40:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Informazione,['1449309203764555779'],"Trieste, la protesta no green pass al Porto: non solo portuali, ecco chi sono i manifestanti https://t.co/qQ2JeKAa9j",1449309203764555779,Italia,"{'followers_count': 4486, 'following_count': 5, 'tweet_count': 3768587, 'listed_count': 165}",2011-06-15T09:00:41.000Z,317671787,False,infoitinterno,informazione interno,Sezione Dall'Interno di informazione.it. Notizie di cronaca e politica relative all'Italia,,,,,False,0,0,1,0,0,0,0,0,4486,5,3768587,165,"Trieste, la protesta no green pass al Porto: non solo portuali, ecco chi sono i manifestanti https://t.co/qQ2JeKAa9j","Trieste, la protesta no green pass al Porto: non solo portuali, ecco chi sono i manifestanti url",0.00013272962,0.99882203,0.0007363549,0.00030877817,anger,False,True,TO_READ
317671787,"{'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/jP3iWc1QUv', 'expanded_url': 'https://www.informazione.it/a/C3029763-090D-4B3A-9852-DBD12B1B03BA/Porto-di-Trieste-La-protesta-va-avanti-a-oltranza-fino-a-quando-non-tolgono-il-Green-pass', 'display_url': 'informazione.it/a/C3029763-090…', 'status': 200, 'unwound_url': 'https://www.informazione.it/a/C3029763-090D-4B3A-9852-DBD12B1B03BA/Porto-di-Trieste-La-protesta-va-avanti-a-oltranza-fino-a-quando-non-tolgono-il-Green-pass'}]}",2021-10-15T22:13:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Informazione Post,['1449136379498319872'],"Porto di Trieste: ""La protesta va avanti a oltranza fino a quando non tolgono il Green pass” https://t.co/jP3iWc1QUv",1449136379498319872,Italia,"{'followers_count': 4486, 'following_count': 5, 'tweet_count': 3768587, 'listed_count': 165}",2011-06-15T09:00:41.000Z,317671787,False,infoitinterno,informazione interno,Sezione Dall'Interno di informazione.it. Notizie di cronaca e politica relative all'Italia,,,,,False,0,0,1,0,0,0,0,0,4486,5,3768587,165,"Porto di Trieste: ""La protesta va avanti a oltranza fino a quando non tolgono il Green pass” https://t.co/jP3iWc1QUv","Porto di Trieste: ""La protesta va avanti a oltranza fino a quando non tolgono il Green pass” url",0.00012470374,0.99908006,0.00025916932,0.00053608353,anger,False,False,TO_READ
1418278382454943745,"{'mentions': [{'start': 0, 'end': 9, 'username': 'Aokaze87', 'id': '2348240124'}, {'start': 25, 'end': 38, 'username': 'Lucy06254790', 'id': '1418254989957402626'}, {'start': 48, 'end': 59, 'username': 'valkeasusi', 'id': '1410360850179842048'}]}",2021-10-13T15:07:56.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android,['1448304502348648450'],@Aokaze87 @kalabalik2912 @Lucy06254790 @eg_katt @valkeasusi Lo conosci x forza: è il rappresentante dei portuali di Trieste,1448304502348648450,Italia,"{'followers_count': 1428, 'following_count': 1616, 'tweet_count': 14585, 'listed_count': 0}",2021-07-22T18:35:05.000Z,1418278382454943745,False,lunetta967,ЛУНА 🇷🇺🇷🇺🇷🇺,"Hai posato il piede nella mia cella e il cemento è diventato prato.
Nazim Hikmet",replied_to,1.4483043151148687e+18,,,False,0,3,0,0,0,1,2,0,1428,1616,14585,0,@Aokaze87 @kalabalik2912 @Lucy06254790 @eg_katt @valkeasusi Lo conosci x forza: è il rappresentante dei portuali di Trieste,utente utente utente utente utente Lo conosci x forza: è il rappresentante dei portuali di Trieste,0.9990301,0.00047389072,0.00032853824,0.00016748227,joy,False,False,TO_READ
215214202,"{'mentions': [{'start': 0, 'end': 16, 'username': 'matteosalvinimi', 'id': '270839361'}]}",2021-11-02T16:49:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,['1455577918948663302'],"@matteosalvinimi Grazie dell'assaggio di dittatura comunista sulla piazza a Trieste adesso interdetta per pacifici cittadini che manifestano, grazie, che tu possa perdere tutti i consensi che fino ad ora ti hanno sorretto, buffone",1455577918948663302,,"{'followers_count': 1, 'following_count': 10, 'tweet_count': 71, 'listed_count': 0}",2010-11-13T09:08:32.000Z,215214202,False,marcellogmt,SoniaSVG,,replied_to,1.4555663164384256e+18,,,False,0,1,0,0,0,0,0,0,1,10,71,0,"@matteosalvinimi Grazie dell'assaggio di dittatura comunista sulla piazza a Trieste adesso interdetta per pacifici cittadini che manifestano, grazie, che tu possa perdere tutti i consensi che fino ad ora ti hanno sorretto, buffone","utente Grazie dell'assaggio di dittatura comunista sulla piazza a Trieste adesso interdetta per pacifici cittadini che manifestano, grazie, che tu possa perdere tutti i consensi che fino ad ora ti hanno sorretto, buffone",0.00028101384,0.99933475,0.00015981632,0.00022433024,anger,False,False,TO_READ
96987099,"{'urls': [{'start': 144, 'end': 167, 'url': 'https://t.co/4axDUh7fw7', 'expanded_url': 'http://dlvr.it/SCSxXq', 'display_url': 'dlvr.it/SCSxXq', 'status': 200, 'unwound_url': 'https://ilpiccolo.gelocal.it/trieste/cronaca/2021/11/13/news/green-pass-e-app-di-lavoro-dividono-i-tassisti-triestini-il-presidente-mi-dimetto-1.40917935?ref=fbfpi'}]}",2021-11-14T06:28:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",dlvr.it,['1459770207329652739'],La parziale contrarietà alla carta verde e la bocciatura a maggioranza della piattaforma nazionale inducono il capo della Radio Taxi a lasciare https://t.co/4axDUh7fw7,1459770207329652739,Trieste,"{'followers_count': 25382, 'following_count': 113, 'tweet_count': 115720, 'listed_count': 498}",2009-12-15T14:08:36.000Z,96987099,True,il_piccolo,Il Piccolo,Il Piccolo è il quotidiano di Trieste fondato nel 1881 ed edito dal Gruppo Gedi News Network GNN,,,,,False,0,0,1,0,0,0,2,0,25382,113,115720,498,La parziale contrarietà alla carta verde e la bocciatura a maggioranza della piattaforma nazionale inducono il capo della Radio Taxi a lasciare https://t.co/4axDUh7fw7,La parziale contrarietà alla carta verde e la bocciatura a maggioranza della piattaforma nazionale inducono il capo della Radio Taxi a lasciare url,5.069628e-05,0.99833715,0.00067975995,0.0009324029,anger,False,False,TO_READ
340458077,{},2021-10-21T17:33:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,['1451240187409932291'],"Casualmente vedo il notiziario di Italia uno,apre con la grande manifestazione dei no greenpass che si prepara a Trieste.....con i carri armati altro che idranti.",1451240187409932291,Paolo Cossu,"{'followers_count': 1046, 'following_count': 1560, 'tweet_count': 43977, 'listed_count': 0}",2011-07-22T18:45:08.000Z,340458077,False,PCossu,Paolo 🐼☭,"☭,modellista,ciclista🚴🇯🇴📷🇳🇱🇮🇶🏴‍☠️🇨🇳🐼🧽alla larga : liberisti,fascisti,giuslavoristi,razzisti ......lecchinisti.",,,,,False,0,0,0,0,0,0,1,0,1046,1560,43977,0,"Casualmente vedo il notiziario di Italia uno,apre con la grande manifestazione dei no greenpass che si prepara a Trieste.....con i carri armati altro che idranti.","Casualmente vedo il notiziario di Italia uno,apre con la grande manifestazione dei no greenpass che si prepara a Trieste.....con i carri armati altro che idranti.",0.0003419628,0.9983602,0.0007891851,0.0005086286,anger,False,False,TO_READ
485910753,"{'mentions': [{'start': 0, 'end': 10, 'username': 'Ales_1981', 'id': '2408634286'}]}",2021-10-18T13:38:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,['1450093846034014215'],"@Ales_1981 Hai stravinto...Come s Trieste..Da 50 anni devi farti il vaccino antitetanica per lavorare al porto prevenendo eventuali tagli e infortuni, ora non lo fai durante una pandemia con 200.000 morti circa",1450093846034014215,,"{'followers_count': 338, 'following_count': 522, 'tweet_count': 29073, 'listed_count': 2}",2012-02-07T18:18:20.000Z,485910753,False,GianlucaFiori70,Gianluca Fiori,"perchè esser me stesso,me inorgoglisce anche se m'ha fatto tnt male..",replied_to,1.4500591408905708e+18,,,False,0,1,0,0,0,0,0,0,338,522,29073,2,"@Ales_1981 Hai stravinto...Come s Trieste..Da 50 anni devi farti il vaccino antitetanica per lavorare al porto prevenendo eventuali tagli e infortuni, ora non lo fai durante una pandemia con 200.000 morti circa","utente Hai stravinto...Come s Trieste..Da numero anni devi farti il vaccino antitetanica per lavorare al porto prevenendo eventuali tagli e infortuni, ora non lo fai durante una pandemia con numero.numero morti circa",0.00057073595,0.056430783,0.94135076,0.0016476728,fear,True,False,TO_READ
562814778,"{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/GuQmuhnMqM', 'expanded_url': 'http://a.msn.com/01/it-it/AAPEeFi?ocid=st', 'display_url': 'a.msn.com/01/it-it/AAPEe…', 'unwound_url': 'https://www.msn.com/it-it/notizie/other/trieste-portuali-liberano-postazione-davanti-al-varco-4/ar-AAPEeFi?ocid=st'}]}",2021-10-18T06:57:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,['1449992951149572096'],"Trieste, portuali liberano postazione davanti al varco 4 https://t.co/GuQmuhnMqM",1449992951149572096,,"{'followers_count': 7, 'following_count': 17, 'tweet_count': 545, 'listed_count': 0}",2012-04-25T09:20:09.000Z,562814778,False,NormaBocci,norma bocci,,,,,,False,0,0,1,0,0,0,0,0,7,17,545,0,"Trieste, portuali liberano postazione davanti al varco 4 https://t.co/GuQmuhnMqM","Trieste, portuali liberano postazione davanti al varco numero url",0.0001494672,0.9989838,0.00067738973,0.00018938875,anger,False,False,TO_READ
322649700,"{'hashtags': [{'start': 63, 'end': 73, 'tag': 'greenpass'}, {'start': 90, 'end': 98, 'tag': 'Trieste'}, {'start': 141, 'end': 148, 'tag': 'Puzzer'}]}",2021-10-18T09:21:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,['1450029302670675969'],"Da venerdì 15 ottobre sta andando avanti lo sciopero contro il #greenpass dei portuali di #Trieste . I portuali protestano, ma il presidente #Puzzer si dimette.",1450029302670675969,Milano,"{'followers_count': 1635, 'following_count': 631, 'tweet_count': 11909, 'listed_count': 83}",2011-06-23T14:37:08.000Z,322649700,False,dallaAallaZip,Mam-e,"il meglio della moda, dell'arte e dello spettacolo in un solo magazine",,,,,False,0,0,0,3,0,0,0,0,1635,631,11909,83,"Da venerdì 15 ottobre sta andando avanti lo sciopero contro il #greenpass dei portuali di #Trieste . I portuali protestano, ma il presidente #Puzzer si dimette.","Da venerdì numero ottobre sta andando avanti lo sciopero contro il greenpass dei portuali di Trieste . I portuali protestano, ma il presidente Puzzer si dimette.",0.00020119947,0.99403775,0.001120669,0.0046404037,anger,False,False,TO_READ
911583739125338112,"{'urls': [{'start': 174, 'end': 197, 'url': 'https://t.co/dCqzAxLr0c', 'expanded_url': 'https://twitter.com/il_piccolo/status/1456912249251975168', 'display_url': 'twitter.com/il_piccolo/sta…'}], 'hashtags': [{'start': 29, 'end': 35, 'tag': 'novax'}, {'start': 38, 'end': 50, 'tag': 'NoGreenPass'}, {'start': 144, 'end': 164, 'tag': 'vaccinatevi_e_basta'}, {'start': 165, 'end': 173, 'tag': 'Trieste'}]}",2021-11-06T09:38:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",Twitter for iPhone,['1456918904417267716'],"Quei coglioni delinquenti di #novax / #NoGreenPass sono riusciti a far deturpare la piazza più bella d’Italia. 
Avete veramente rotto il cazzo, #vaccinatevi_e_basta #Trieste https://t.co/dCqzAxLr0c",1456918904417267716,"Codroipo, Friuli-Venezia Giulia","{'followers_count': 736, 'following_count': 1222, 'tweet_count': 29569, 'listed_count': 1}",2017-09-23T13:31:14.000Z,911583739125338112,False,tomlupi75,Том 🧸,"Triestino a Codroipo, ma anche nel suo anagramma. Nurse, falso magro, sposato con @JosephTaravella.  IG @tomlupi",quoted,1.4569122492519752e+18,,,False,0,0,1,4,0,0,9,0,736,1222,29569,1,"Quei coglioni delinquenti di #novax / #NoGreenPass sono riusciti a far deturpare la piazza più bella d’Italia. 
Avete veramente rotto il cazzo, #vaccinatevi_e_basta #Trieste https://t.co/dCqzAxLr0c","Quei coglioni delinquenti di novax / NoGreenPass sono riusciti a far deturpare la piazza più bella d’Italia. Avete veramente rotto il cazzo, vaccinatevi_e_basta Trieste url",0.00023420548,0.9993711,0.00013889243,0.00025581065,anger,False,False,TO_READ
1420730579310555139,"{'mentions': [{'start': 0, 'end': 16, 'username': 'italiadeidolori', 'id': '179871513'}]}",2021-10-21T20:04:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,['1451278124646289409'],@italiadeidolori L'idea di manifestare in tutte le città la condivido a pieno. Qui o si diffonde il malcontento a livello diffuso o non c'è n'è. Impensabile di mettere un Wallace Scozzese senza kilt .Trieste il suo l'ha dato. Ora tocca portare in piazza tutte le file che sono davanti le farmacie,1451278124646289409,,"{'followers_count': 403, 'following_count': 1010, 'tweet_count': 10822, 'listed_count': 2}",2021-07-29T12:59:10.000Z,1420730579310555139,False,CENSURA_misterg,Gió,,replied_to,1.4512449588626964e+18,,,False,0,1,0,0,0,0,1,0,403,1010,10822,2,@italiadeidolori L'idea di manifestare in tutte le città la condivido a pieno. Qui o si diffonde il malcontento a livello diffuso o non c'è n'è. Impensabile di mettere un Wallace Scozzese senza kilt .Trieste il suo l'ha dato. Ora tocca portare in piazza tutte le file che sono davanti le farmacie,utente L'idea di manifestare in tutte le città la condivido a pieno. Qui o si diffonde il malcontento a livello diffuso o non c'è n'è. Impensabile di mettere un Wallace Scozzese senza kilt .Trieste il suo l'ha dato. Ora tocca portare in piazza tutte le file che sono davanti le farmacie,9.628617e-05,0.99626595,0.0002306129,0.0034071787,anger,False,False,TO_READ
342251346,"{'hashtags': [{'start': 41, 'end': 49, 'tag': 'Trieste'}], 'urls': [{'start': 173, 'end': 196, 'url': 'https://t.co/OaI4dRfVgR', 'expanded_url': 'https://twitter.com/sprto/status/1448923143842697268/photo/1', 'display_url': 'pic.twitter.com/OaI4dRfVgR', 'media_key': '3_1448923117242486784'}]}",2021-10-15T08:06:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,['1448923143842697268'],"Col portavoce dei portuali in sciopero a #Trieste (1/3 del totale) siamo tornati al negazionismo del Covid.
Va bene ascoltare le ragioni dei lavoratori, ma le minchiate no! https://t.co/OaI4dRfVgR",1448923143842697268,,"{'followers_count': 1507, 'following_count': 2216, 'tweet_count': 36508, 'listed_count': 1}",2011-07-25T18:26:16.000Z,342251346,False,sprto,Valerio #Articolo11,"Progressista, laico, in tutti i sensi.
Cittadino europeo, italiano, terrone. 
Dissuasore di interventisti. #NoWar #NetVoyne",,,,,False,0,0,1,1,0,0,1,0,1507,2216,36508,1,"Col portavoce dei portuali in sciopero a #Trieste (1/3 del totale) siamo tornati al negazionismo del Covid.
Va bene ascoltare le ragioni dei lavoratori, ma le minchiate no! https://t.co/OaI4dRfVgR","Col portavoce dei portuali in sciopero a Trieste (numero/numero del totale) siamo tornati al negazionismo del Covid. Va bene ascoltare le ragioni dei lavoratori, ma le minchiate no! url",0.000120041,0.9994149,0.00018960533,0.0002753571,anger,True,False,TO_READ
975658764752781312,"{'mentions': [{'start': 0, 'end': 13, 'username': 'myrtamerlino', 'id': '372273460'}]}",2021-10-16T08:21:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,['1449289373896282113'],"@myrtamerlino TRIESTE. Apriamo una sottoscrizione per consentire ai portuali di proseguire ad oltranza fino alla modifica del decreto: libera scelta e vaccino o tampone gratuito = democrazia. Così, questo obbligo, è fascismo mal celato...",1449289373896282113,,"{'followers_count': 1343, 'following_count': 1855, 'tweet_count': 18055, 'listed_count': 0}",2018-03-19T09:02:31.000Z,975658764752781312,False,robulga,ROBERTO,"Libero pensatore (modesto). Forza  coraggio ed intelligenza, cerco di non dimenticarmene mai.",replied_to,1.4489993636578468e+18,,,False,0,1,0,0,0,0,0,0,1343,1855,18055,0,"@myrtamerlino TRIESTE. Apriamo una sottoscrizione per consentire ai portuali di proseguire ad oltranza fino alla modifica del decreto: libera scelta e vaccino o tampone gratuito = democrazia. Così, questo obbligo, è fascismo mal celato...","utente TRIESTE. Apriamo una sottoscrizione per consentire ai portuali di proseguire ad oltranza fino alla modifica del decreto: libera scelta e vaccino o tampone gratuito = democrazia. Così, questo obbligo, è fascismo mal celato...",9.9247554e-05,0.999373,0.00022870114,0.00029906753,anger,False,False,TO_READ
144571052,"{'mentions': [{'start': 0, 'end': 15, 'username': 'fuoridalcorotv', 'id': '1043108743112806400'}]}",2021-10-07T04:27:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,['1445968884893470722'],"@fuoridalcorotv Se lo faranno veramente ai portuali di Trieste deve essere assegnato il ""Premio Nobel per la Dignità""",1445968884893470722,ITALIA,"{'followers_count': 137, 'following_count': 621, 'tweet_count': 6760, 'listed_count': 0}",2010-05-16T17:52:48.000Z,144571052,False,GAETAN_BARBIERI,BASITO,,replied_to,1.4454910979714785e+18,,,False,0,1,0,0,0,0,0,0,137,621,6760,0,"@fuoridalcorotv Se lo faranno veramente ai portuali di Trieste deve essere assegnato il ""Premio Nobel per la Dignità""","utente Se lo faranno veramente ai portuali di Trieste deve essere assegnato il ""Premio Nobel per la Dignità""",0.00010721939,0.99918324,0.00044876387,0.000260816,anger,False,False,TO_READ
156680335,"{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/m9Z3z8iwva', 'expanded_url': 'https://www.pinomerola.com/green-pass-trieste-gia-un-migliaio-di-persone-a-varco-4/', 'display_url': 'pinomerola.com/green-pass-tri…', 'status': 404, 'unwound_url': 'https://www.pinomerola.com/green-pass-trieste-gia-un-migliaio-di-persone-a-varco-4/'}]}",2021-10-15T08:33:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",WordPress.com,['1448930083801112577'],"Green pass: Trieste, già un migliaio di persone a Varco 4 https://t.co/m9Z3z8iwva",1448930083801112577,,"{'followers_count': 350, 'following_count': 184, 'tweet_count': 149709, 'listed_count': 16}",2010-06-17T16:07:12.000Z,156680335,False,Pino__Merola,Rivistafiscaleweb,"Redattore https://t.co/Glju9EE3Xa  - Presidente del MAP Movimento Politico Nazionale autonomi, professionisti pmi",,,,,False,0,0,1,0,0,0,0,0,350,184,149709,16,"Green pass: Trieste, già un migliaio di persone a Varco 4 https://t.co/m9Z3z8iwva","Green pass: Trieste, già un migliaio di persone a Varco numero url",0.9948126,0.0010828298,0.0032000346,0.00090449397,joy,False,False,TO_READ
1103812855,{},2021-10-28T04:51:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,['1453585217332129793'],"Gli idioti dellinforma: focolaio covid a Trieste x le manifestazioni no green pass , una settimana di festa con una marea di gente x la barcolana nessun problema ! QUANTA CARTA IGIENICA!!!!",1453585217332129793,,"{'followers_count': 1093, 'following_count': 1480, 'tweet_count': 32857, 'listed_count': 15}",2013-01-19T14:18:27.000Z,1103812855,False,lordbiron13,renzo,"la credibilità di persona è data dal suo comportamento1°rispetto x qualsiasi,2° non sottovalutarlo,3°farsi rispettare4°,1cretino nonva capito o ragioni come lui",,,,,False,0,0,0,0,0,0,1,0,1093,1480,32857,15,"Gli idioti dellinforma: focolaio covid a Trieste x le manifestazioni no green pass , una settimana di festa con una marea di gente x la barcolana nessun problema ! QUANTA CARTA IGIENICA!!!!","Gli idioti dellinforma: focolaio covid a Trieste x le manifestazioni no green pass , una settimana di festa con una marea di gente x la barcolana nessun problema ! QUANTA CARTA IGIENICA!!!!",0.00015474443,0.9994054,0.00015674374,0.0002831563,anger,False,True,TO_READ
84353786,"{'hashtags': [{'start': 0, 'end': 8, 'tag': 'Trieste'}], 'mentions': [{'start': 220, 'end': 231, 'username': 'repubblica', 'id': '18935802'}]}",2021-10-14T09:09:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,['1448576613218668545'],"#Trieste, manifestazione No Green Pass: i carabinieri si tolgono casco https://video.repubblica.ithttps://video.repubblica.it/cronaca/trieste-manifestazione-no-green-pass-i-carabinieri-si-tolgono-casco/398414/399126 via @repubblica",1448576613218668545,Napoli,"{'followers_count': 488, 'following_count': 1073, 'tweet_count': 6573, 'listed_count': 1}",2009-10-22T15:40:30.000Z,84353786,False,PerNiko,Nick Perry,divide et impera,,,,,False,0,1,0,1,0,0,1,0,488,1073,6573,1,"#Trieste, manifestazione No Green Pass: i carabinieri si tolgono casco https://video.repubblica.ithttps://video.repubblica.it/cronaca/trieste-manifestazione-no-green-pass-i-carabinieri-si-tolgono-casco/398414/399126 via @repubblica","Trieste, manifestazione No Green Pass: i carabinieri si tolgono casco url via utente",0.0001261076,0.99930346,0.00039964225,0.0001707323,anger,True,False,TO_READ
1440953814010449921,"{'mentions': [{'start': 0, 'end': 16, 'username': 'staff_M_Fedriga', 'id': '746085728'}, {'start': 17, 'end': 30, 'username': 'SergioBini68', 'id': '774184197367828480'}, {'start': 31, 'end': 41, 'username': 'M_Fedriga', 'id': '156316785'}]}",2021-11-01T19:39:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,['1455258152346259470'],@staff_M_Fedriga @SergioBini68 @M_Fedriga Onore ai portuali di Trieste!,1455258152346259470,,"{'followers_count': 3, 'following_count': 11, 'tweet_count': 149, 'listed_count': 0}",2021-09-23T08:19:16.000Z,1440953814010449921,False,rdfighter90,fighters 90,Sono qui,replied_to,1.4541581900027249e+18,,,False,0,3,0,0,0,0,0,0,3,11,149,0,@staff_M_Fedriga @SergioBini68 @M_Fedriga Onore ai portuali di Trieste!,utente utente utente Onore ai portuali di Trieste!,0.99882287,0.0007385057,0.0002671439,0.00017154698,joy,False,False,TO_READ
501491773,"{'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/coCep7QiOr', 'expanded_url': 'https://stopcensura.online/occupazione-porto-trieste-lamorgese-cede-tamponi-gratis-per-i-portuali-no-green-pass/', 'display_url': 'stopcensura.online/occupazione-po…', 'status': 200, 'unwound_url': 'http://stopcensura.online/occupazione-porto-trieste-lamorgese-cede-tamponi-gratis-per-i-portuali-no-green-pass/'}]}",2021-10-12T17:53:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,['1447983729851383813'],"Blocco porto Trieste, Lamorgese cede: “Tamponi gratis per i lavoratori No Green Pass” https://t.co/coCep7QiOr 
MI AUGURO CHE I PORTUALI NON ACCETTINO QUESTA 'CONCESSIONE' DEL GOVERNO E CONTINUINO A COMBATTERE PER L'ELIMINAZIONE DEL GREEN PASS!!!!!
E' UNA TRAPPOLA!!!!!! 
PENSATECI",1447983729851383813,,"{'followers_count': 370, 'following_count': 141, 'tweet_count': 61572, 'listed_count': 0}",2012-02-24T05:50:20.000Z,501491773,False,SILVIALUCISANO,LUCISANO SILVIA,,,,,,False,0,0,1,0,0,0,0,0,370,141,61572,0,"Blocco porto Trieste, Lamorgese cede: “Tamponi gratis per i lavoratori No Green Pass” https://t.co/coCep7QiOr 
MI AUGURO CHE I PORTUALI NON ACCETTINO QUESTA 'CONCESSIONE' DEL GOVERNO E CONTINUINO A COMBATTERE PER L'ELIMINAZIONE DEL GREEN PASS!!!!!
E' UNA TRAPPOLA!!!!!! 
PENSATECI","Blocco porto Trieste, Lamorgese cede: “Tamponi gratis per i lavoratori No Green Pass” url MI AUGURO CHE I PORTUALI NON ACCETTINO QUESTA 'CONCESSIONE' DEL GOVERNO E CONTINUINO A COMBATTERE PER L'ELIMINAZIONE DEL GREEN PASS!!!!! E' UNA TRAPPOLA!!!!!! PENSATECI",0.00013488569,0.99941695,0.00025613414,0.00019208642,anger,True,False,TO_READ
1439821574580883456,"{'mentions': [{'start': 0, 'end': 12, 'username': 'LegaSalvini', 'id': '13514762'}]}",2021-10-19T16:39:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,['1450501968275939336'],@LegaSalvini A Roma è a Trieste i tuoi no green pass hanmo preso a sprangate i poliziotti...,1450501968275939336,,"{'followers_count': 287, 'following_count': 311, 'tweet_count': 18734, 'listed_count': 1}",2021-09-20T05:20:04.000Z,1439821574580883456,False,Marco32711897,Marco,Libero...,replied_to,1.4504942094888264e+18,,,False,0,1,0,0,0,0,0,0,287,311,18734,1,@LegaSalvini A Roma è a Trieste i tuoi no green pass hanmo preso a sprangate i poliziotti...,utente A Roma è a Trieste i tuoi no green pass hanmo preso a sprangate i poliziotti...,0.00019284713,0.9994252,0.0001885916,0.00019338862,anger,True,False,TO_READ
